user_id,signup_date,country,device,acquisition_channel,engagement_segment,engagement_propensity,first_week_sessions,used_workout_plan_first_month,converted_subscriber,plan_type,revenue_usd
U00947,2026-01-27,US,Android,Referral,Regular,0.591,25,1,0,Free,0.0
U00948,2025-08-25,US,iOS,Paid Social,Casual,0.175,7,1,0,Free,0.0
U00949,2026-01-22,US,iOS,Referral,Casual,0.195,5,1,0,Free,0.0
U00950,2025-09-21,US,Android,Referral,Regular,0.643,16,1,0,Free,0.0
U00951,2025-08-18,DE,iOS,Paid Social,Casual,0.267,5,0,0,Free,0.0
U00952,2025-09-26,US,iOS,Paid Social,Power,0.765,22,1,0,Free,0.0
U00953,2025-11-22,US,iOS,Paid Social,Power,0.792,13,1,0,Free,0.0
U00954,2025-10-18,IN,Android,Organic Search,Casual,0.315,17,1,0,Free,0.0
U00955,2025-12-23,US,Android,Paid Search,Casual,0.306,9,1,1,Monthly,7.99
U00956,2025-11-21,US,iOS,Referral,Casual,0.162,4,0,0,Free,0.0
U00957,2025-10-13,DE,iOS,Paid Social,Casual,0.348,11,0,0,Free,0.0
U00958,2025-11-25,US,iOS,Referral,Casual,0.308,7,1,0,Free,0.0
U00959,2026-01-26,US,Web,Paid Search,Casual,0.241,6,0,0,Free,0.0
U00960,2025-10-15,US,iOS,Referral,Casual,0.178,9,1,1,Monthly,9.99
U00961,2025-08-29,DE,Web,Organic Search,Casual,0.313,10,1,0,Free,0.0
U00962,2025-10-15,US,Android,Referral,Casual,0.279,13,1,1,Monthly,9.99
U00963,2026-01-02,US,iOS,Referral,Power,0.713,20,1,0,Free,0.0
U00964,2025-09-10,US,Android,Organic Search,Power,0.786,13,1,0,Free,0.0
U00965,2026-01-22,US,Android,Paid Search,Casual,0.438,12,1,0,Free,0.0
U00966,2025-11-17,DE,Android,Influencer,Regular,0.551,14,1,0,Free,0.0
U00967,2025-11-19,US,iOS,Organic Search,Casual,0.205,7,1,0,Free,0.0
U00968,2025-09-28,DE,Android,Referral,Regular,0.489,9,1,0,Free,0.0
U00969,2026-01-17,US,Android,App Store Browse,Casual,0.356,14,1,0,Free,0.0
U00970,2025-08-07,US,Android,Influencer,Regular,0.601,12,1,1,Monthly,9.99
U00971,2025-09-24,AU,Web,Paid Social,Casual,0.334,10,1,0,Free,0.0
U00972,2025-10-16,US,iOS,Paid Search,Casual,0.265,11,1,0,Free,0.0
U00973,2025-10-27,US,Android,App Store Browse,Power,0.875,23,1,0,Free,0.0
U00974,2025-10-27,AU,Android,Paid Search,Casual,0.199,6,1,0,Free,0.0
U00975,2025-08-28,US,iOS,Organic Search,Casual,0.26,6,1,0,Free,0.0
U00976,2025-09-11,US,iOS,Organic Search,Regular,0.567,12,1,1,Monthly,9.99
U00977,2025-08-18,DE,iOS,Referral,Regular,0.633,12,1,0,Free,0.0
U00978,2025-11-14,US,Android,Paid Social,Regular,0.569,16,1,0,Free,0.0
U00979,2025-10-04,US,iOS,Organic Search,Regular,0.512,9,1,1,Monthly,7.99
U00980,2025-11-13,US,Android,Paid Social,Regular,0.554,14,1,0,Free,0.0
U00981,2025-11-17,US,iOS,Referral,Casual,0.149,7,1,0,Free,0.0
U00982,2025-12-08,US,iOS,Paid Social,Casual,0.111,2,1,0,Free,0.0
U00983,2025-11-09,UK,Android,Influencer,Regular,0.6,16,1,0,Free,0.0
U00984,2025-11-28,US,iOS,Referral,Regular,0.528,9,0,0,Free,0.0
U00985,2025-11-17,UK,Android,App Store Browse,Casual,0.234,8,1,1,Monthly,7.99
U00986,2025-11-29,US,iOS,Influencer,Casual,0.3,12,1,0,Free,0.0
U00987,2025-11-22,US,Web,Organic Search,Regular,0.634,14,1,0,Free,0.0
U00988,2025-09-28,US,iOS,Paid Search,Casual,0.282,7,0,1,Monthly,9.99
U00989,2025-09-15,UK,Web,Organic Search,Casual,0.366,12,0,0,Free,0.0
U00990,2025-12-23,US,Android,App Store Browse,Regular,0.58,18,1,0,Free,0.0
U00991,2025-10-03,US,iOS,Organic Search,Casual,0.268,11,1,1,Monthly,7.99
U00992,2025-11-10,AU,iOS,Paid Search,Casual,0.264,14,1,1,Monthly,12.99
U00993,2025-09-06,CA,iOS,Influencer,Casual,0.173,6,1,0,Free,0.0
U00994,2025-10-19,US,Android,Organic Search,Casual,0.307,17,1,0,Free,0.0
U00995,2025-11-06,AU,Android,Influencer,Regular,0.403,10,1,0,Free,0.0
U00996,2025-11-24,US,iOS,Organic Search,Casual,0.215,6,1,0,Free,0.0
U00997,2025-11-05,US,iOS,Paid Social,Casual,0.251,6,1,0,Free,0.0
U00998,2025-10-06,US,Android,Paid Social,Casual,0.203,10,1,0,Free,0.0
U00999,2026-01-24,US,Android,Paid Social,Casual,0.223,8,0,0,Free,0.0
U01000,2025-11-03,US,Android,Paid Search,Casual,0.36,8,0,0,Free,0.0
U01001,2025-12-27,IN,iOS,App Store Browse,Casual,0.316,11,1,1,Monthly,7.99
U01002,2025-12-14,US,Android,Paid Social,Casual,0.209,6,1,0,Free,0.0
U01003,2025-11-11,IN,Web,Paid Search,Casual,0.222,8,1,0,Free,0.0
U01004,2026-01-11,DE,iOS,Influencer,Casual,0.173,7,1,0,Free,0.0
U01005,2025-08-24,CA,iOS,Referral,Casual,0.292,6,1,0,Free,0.0
U01006,2026-01-17,UK,iOS,Organic Search,Casual,0.235,12,1,0,Free,0.0
U01007,2026-01-04,UK,Android,App Store Browse,Casual,0.132,7,0,1,Monthly,7.99
U01008,2025-11-01,DE,iOS,Organic Search,Casual,0.256,12,1,1,Monthly,7.99
U01009,2025-12-13,US,Web,Paid Search,Casual,0.276,4,1,0,Free,0.0
U01010,2025-11-04,US,Android,Paid Search,Casual,0.308,6,0,0,Free,0.0
U01011,2025-09-19,US,Android,Referral,Regular,0.546,14,1,0,Free,0.0
U01012,2025-12-26,US,Android,Organic Search,Casual,0.228,7,1,0,Free,0.0
U01013,2025-09-15,US,iOS,Organic Search,Regular,0.669,15,1,1,Monthly,12.99
U01014,2025-09-27,CA,Android,Referral,Regular,0.55,13,1,0,Free,0.0
U01015,2025-11-04,US,iOS,Organic Search,Casual,0.293,15,1,0,Free,0.0
U01016,2026-01-02,AU,Android,Paid Social,Casual,0.218,6,1,0,Free,0.0
U01017,2025-10-10,US,Web,Referral,Casual,0.291,4,1,0,Free,0.0
U01018,2025-10-30,US,Android,Paid Search,Casual,0.163,4,0,0,Free,0.0
U01019,2025-08-08,US,Android,Organic Search,Casual,0.222,6,1,0,Free,0.0
U01020,2025-08-22,US,iOS,Paid Social,Casual,0.178,8,1,0,Free,0.0
U01021,2025-08-11,US,Android,App Store Browse,Regular,0.514,15,1,1,Monthly,12.99
U01022,2025-08-14,US,Android,Paid Social,Casual,0.325,9,1,0,Free,0.0
U01023,2026-01-07,US,Android,Organic Search,Regular,0.513,13,1,0,Free,0.0
U01024,2026-01-02,US,iOS,Organic Search,Regular,0.593,7,1,0,Free,0.0
U01025,2025-12-30,US,iOS,Paid Social,Casual,0.341,9,1,1,Monthly,7.99
U01026,2025-08-11,US,Android,App Store Browse,Power,0.798,11,1,0,Free,0.0
U01027,2025-08-15,US,iOS,Paid Social,Power,0.86,18,1,1,Annual,79.99
U01028,2025-09-21,US,Android,Organic Search,Casual,0.282,9,0,0,Free,0.0
U01029,2025-11-13,US,Android,Paid Search,Casual,0.257,10,1,1,Monthly,12.99
U01030,2025-10-01,US,Web,Organic Search,Casual,0.295,8,1,1,Monthly,9.99
U01031,2025-10-29,US,iOS,Organic Search,Casual,0.36,15,1,0,Free,0.0
U01032,2025-09-01,IN,Web,App Store Browse,Casual,0.212,5,1,0,Free,0.0
U01033,2025-12-13,DE,iOS,Referral,Casual,0.192,8,1,0,Free,0.0
U01034,2025-09-27,AU,iOS,Organic Search,Casual,0.189,7,1,0,Free,0.0
U01035,2025-08-13,US,Android,Paid Social,Regular,0.61,13,1,1,Monthly,7.99
U01036,2025-12-15,US,iOS,Organic Search,Casual,0.318,14,1,1,Monthly,7.99
U01037,2026-01-14,US,iOS,Organic Search,Casual,0.218,6,1,0,Free,0.0
U01038,2025-08-03,IN,iOS,Paid Search,Casual,0.122,5,0,0,Free,0.0
U01039,2025-10-20,IN,Android,Paid Search,Regular,0.51,8,1,1,Monthly,9.99
U01040,2025-12-31,IN,Android,Referral,Regular,0.583,16,1,0,Free,0.0
U01041,2025-12-08,AU,iOS,Influencer,Casual,0.246,7,1,0,Free,0.0
U01042,2026-01-05,US,iOS,Organic Search,Regular,0.561,17,1,1,Monthly,7.99
U01043,2025-10-16,IN,Android,App Store Browse,Casual,0.219,6,1,1,Monthly,7.99
U01044,2025-10-08,IN,iOS,Paid Search,Regular,0.611,13,1,1,Monthly,7.99
U01045,2025-12-09,US,Android,Organic Search,Casual,0.271,9,0,0,Free,0.0
U01046,2025-08-29,AU,Web,Influencer,Casual,0.285,12,1,1,Monthly,9.99
U01047,2025-09-14,US,Android,Organic Search,Regular,0.56,18,1,1,Monthly,7.99
U01048,2025-11-19,DE,Android,Paid Search,Regular,0.581,14,1,1,Monthly,7.99
U01049,2025-12-01,IN,Android,Referral,Regular,0.578,14,1,0,Free,0.0
U01050,2025-08-23,US,Android,Organic Search,Casual,0.194,4,1,0,Free,0.0
U01051,2025-11-02,UK,iOS,Influencer,Regular,0.572,17,1,0,Free,0.0
U01052,2025-10-07,US,iOS,Organic Search,Casual,0.297,9,1,1,Monthly,9.99
U01053,2025-11-01,IN,Android,Influencer,Regular,0.619,9,1,0,Free,0.0
U01054,2026-01-24,IN,iOS,Organic Search,Regular,0.575,20,1,0,Free,0.0
U01055,2025-08-15,CA,Android,Organic Search,Casual,0.192,5,0,0,Free,0.0
U01056,2026-01-31,AU,Android,Paid Social,Casual,0.201,13,0,0,Free,0.0
U01057,2025-10-22,US,Web,Influencer,Casual,0.224,5,0,0,Free,0.0
U01058,2025-12-21,US,iOS,Organic Search,Casual,0.261,14,1,0,Free,0.0
U01059,2025-10-18,US,Android,Influencer,Casual,0.243,15,1,0,Free,0.0
U01060,2025-09-27,US,Android,Organic Search,Casual,0.183,7,0,0,Free,0.0
U01061,2025-12-20,US,iOS,Paid Social,Casual,0.182,7,0,0,Free,0.0
U01062,2025-12-05,US,Android,Paid Social,Casual,0.124,5,1,0,Free,0.0
U01063,2025-08-27,US,Android,Organic Search,Casual,0.063,3,0,0,Free,0.0
U01064,2025-12-08,US,Web,App Store Browse,Regular,0.542,11,1,0,Free,0.0
U01065,2025-12-17,AU,Android,Paid Social,Casual,0.389,20,1,0,Free,0.0
U01066,2025-10-11,US,iOS,Referral,Casual,0.358,8,1,1,Monthly,9.99
U01067,2026-01-18,AU,iOS,Paid Search,Regular,0.491,11,1,0,Free,0.0
U01068,2025-11-26,US,Android,Paid Search,Power,0.809,12,1,0,Free,0.0
U01069,2025-10-01,US,iOS,Paid Search,Casual,0.162,8,1,0,Free,0.0
U01070,2025-08-02,US,iOS,Influencer,Casual,0.171,5,1,0,Free,0.0
U01071,2025-12-03,US,iOS,Referral,Casual,0.178,8,1,0,Free,0.0
U01072,2025-09-08,US,iOS,Paid Search,Power,0.786,13,1,1,Monthly,12.99
U01073,2025-12-18,US,Android,Paid Search,Regular,0.539,11,1,1,Monthly,7.99
U01074,2025-11-05,US,iOS,Paid Search,Regular,0.565,9,1,0,Free,0.0
U01075,2025-10-25,US,Android,Paid Social,Regular,0.59,16,1,0,Free,0.0
U01076,2025-08-31,CA,iOS,Paid Search,Casual,0.23,12,1,0,Free,0.0
U01077,2025-12-09,US,Android,Paid Social,Casual,0.252,8,0,0,Free,0.0
U01078,2025-08-31,IN,iOS,Referral,Regular,0.484,10,1,0,Free,0.0
U01079,2025-10-16,US,Android,App Store Browse,Regular,0.469,13,1,0,Free,0.0
U01080,2026-01-01,DE,iOS,App Store Browse,Casual,0.16,12,1,0,Free,0.0
U01081,2026-01-17,IN,Android,Influencer,Casual,0.289,13,1,0,Free,0.0
U01082,2026-01-30,DE,iOS,Paid Search,Casual,0.23,10,1,0,Free,0.0
U01083,2026-01-24,IN,iOS,Referral,Power,0.688,18,1,0,Free,0.0
U01084,2025-11-11,US,iOS,Organic Search,Casual,0.246,7,1,0,Free,0.0
U01085,2025-09-06,US,Android,Paid Social,Regular,0.475,4,1,0,Free,0.0
U01086,2026-01-02,US,Web,Organic Search,Casual,0.35,12,1,0,Free,0.0
U01087,2025-12-26,IN,iOS,Organic Search,Casual,0.215,11,1,0,Free,0.0
U01088,2026-01-30,CA,iOS,App Store Browse,Regular,0.591,12,1,0,Free,0.0
U01089,2025-11-28,US,Android,Influencer,Casual,0.315,7,1,0,Free,0.0
U01090,2025-08-27,AU,Android,Paid Search,Regular,0.493,9,1,0,Free,0.0
U01091,2025-11-01,US,iOS,Organic Search,Regular,0.555,19,1,0,Free,0.0
U01092,2025-10-22,CA,Android,Referral,Regular,0.583,8,1,0,Free,0.0
U01093,2026-01-03,UK,Android,Paid Social,Casual,0.257,11,1,0,Free,0.0
U01094,2025-10-12,US,Android,Influencer,Regular,0.572,10,1,1,Monthly,7.99
U01095,2025-09-30,CA,iOS,App Store Browse,Casual,0.17,10,0,0,Free,0.0
U01096,2025-08-15,IN,iOS,Paid Social,Casual,0.283,9,1,0,Free,0.0
U01097,2026-01-01,US,iOS,Organic Search,Casual,0.221,8,0,0,Free,0.0
U01098,2025-12-17,US,Android,Organic Search,Casual,0.271,8,1,0,Free,0.0
U01099,2025-08-08,US,iOS,Organic Search,Casual,0.305,10,1,1,Monthly,9.99
U01100,2025-10-19,UK,Android,Paid Social,Casual,0.29,17,1,0,Free,0.0
U01101,2025-10-28,US,Android,Organic Search,Casual,0.271,10,1,1,Monthly,7.99
U01102,2025-10-26,DE,Android,Organic Search,Casual,0.289,7,1,0,Free,0.0
U01103,2026-01-17,AU,iOS,Organic Search,Casual,0.291,9,1,0,Free,0.0
U01104,2025-08-28,US,iOS,Organic Search,Casual,0.34,14,1,0,Free,0.0
U01105,2025-09-26,US,iOS,Referral,Regular,0.548,20,1,0,Free,0.0
U01106,2025-09-03,CA,Android,Organic Search,Casual,0.26,8,1,1,Monthly,12.99
U01107,2025-09-14,UK,Web,Influencer,Casual,0.306,10,1,0,Free,0.0
U01108,2026-01-14,US,iOS,Organic Search,Regular,0.521,13,1,0,Free,0.0
U01109,2026-01-21,US,Android,Organic Search,Regular,0.47,15,1,0,Free,0.0
U01110,2025-08-09,US,iOS,Organic Search,Regular,0.58,12,1,1,Monthly,9.99
U01111,2025-11-25,DE,iOS,Referral,Regular,0.538,12,1,0,Free,0.0
U01112,2025-09-12,US,iOS,Organic Search,Power,0.728,13,1,0,Free,0.0
U01113,2025-09-05,AU,Android,Paid Search,Casual,0.28,8,1,0,Free,0.0
U01114,2025-09-23,US,iOS,Organic Search,Power,0.886,26,1,0,Free,0.0
U01115,2025-09-05,AU,iOS,App Store Browse,Power,0.702,11,1,0,Free,0.0
U01116,2025-10-30,US,Android,Organic Search,Casual,0.311,10,1,0,Free,0.0
U01117,2026-01-31,US,Android,Paid Social,Regular,0.398,14,1,0,Free,0.0
U01118,2025-11-16,AU,iOS,Influencer,Regular,0.526,13,1,0,Free,0.0
U01119,2025-12-12,DE,iOS,Organic Search,Regular,0.66,18,1,0,Free,0.0
U01120,2025-10-30,US,Android,Organic Search,Regular,0.53,10,1,0,Free,0.0
U01121,2025-08-03,US,iOS,Influencer,Casual,0.255,6,0,1,Monthly,9.99
U01122,2025-08-16,US,iOS,Organic Search,Casual,0.296,13,1,0,Free,0.0
U01123,2025-09-19,US,Android,Organic Search,Regular,0.447,10,1,0,Free,0.0
U01124,2025-09-14,US,iOS,Paid Social,Regular,0.554,13,1,1,Monthly,7.99
U01125,2026-01-02,AU,Android,Organic Search,Regular,0.554,12,1,0,Free,0.0
U01126,2026-01-03,US,iOS,App Store Browse,Regular,0.662,10,1,0,Free,0.0
U01127,2026-01-05,UK,iOS,Paid Search,Regular,0.476,11,1,0,Free,0.0
U01128,2025-11-26,US,iOS,Paid Search,Power,0.777,19,1,0,Free,0.0
U01129,2025-11-11,US,iOS,Organic Search,Casual,0.194,5,1,0,Free,0.0
U01130,2025-11-28,UK,iOS,Referral,Power,0.738,16,1,0,Free,0.0
U01131,2025-10-14,US,iOS,Paid Search,Casual,0.318,7,1,1,Monthly,12.99
U01132,2025-12-02,UK,Web,Organic Search,Casual,0.252,9,1,0,Free,0.0
U01133,2025-12-25,US,Android,Influencer,Casual,0.217,13,1,0,Free,0.0
U01134,2025-12-19,DE,iOS,Paid Search,Casual,0.219,16,1,0,Free,0.0
U01135,2025-11-21,IN,Android,Referral,Casual,0.216,8,1,0,Free,0.0
U01136,2025-08-11,AU,Android,Organic Search,Casual,0.222,7,1,0,Free,0.0
U01137,2025-12-12,US,Android,Organic Search,Regular,0.474,12,1,0,Free,0.0
U01138,2025-10-07,US,iOS,Referral,Regular,0.534,6,0,0,Free,0.0
U01139,2025-12-15,US,iOS,Referral,Casual,0.228,9,1,1,Monthly,9.99
U01140,2025-11-08,US,iOS,Paid Social,Regular,0.505,10,1,1,Monthly,7.99
U01141,2026-01-10,US,iOS,Organic Search,Casual,0.259,8,1,1,Monthly,12.99
U01142,2025-10-02,US,iOS,Influencer,Casual,0.264,8,1,0,Free,0.0
U01143,2026-01-19,US,Android,Organic Search,Casual,0.217,13,1,0,Free,0.0
U01144,2026-01-03,US,Web,Paid Social,Casual,0.241,9,1,0,Free,0.0
U01145,2025-09-30,US,iOS,Paid Search,Regular,0.68,17,1,0,Free,0.0
U01146,2025-10-28,US,iOS,Organic Search,Casual,0.377,14,1,1,Monthly,9.99
U01147,2025-11-06,US,iOS,Organic Search,Regular,0.487,12,1,1,Monthly,12.99
U01148,2025-12-20,CA,Android,Organic Search,Casual,0.195,4,1,1,Monthly,7.99
U01149,2025-12-05,US,Android,App Store Browse,Regular,0.486,15,1,0,Free,0.0
U01150,2026-01-04,US,iOS,Paid Social,Power,0.863,13,1,0,Free,0.0
U01151,2025-10-08,US,Android,Paid Search,Casual,0.226,7,1,0,Free,0.0
U01152,2025-11-01,IN,Web,App Store Browse,Casual,0.264,8,1,0,Free,0.0
U01153,2025-10-19,US,Android,Paid Search,Casual,0.37,8,1,1,Monthly,9.99
U01154,2026-01-15,CA,Android,Paid Search,Casual,0.249,7,1,0,Free,0.0
U01155,2025-09-26,DE,Android,Paid Search,Casual,0.292,6,0,0,Free,0.0
U01156,2025-11-17,US,iOS,Paid Social,Casual,0.281,8,1,0,Free,0.0
U01157,2025-08-23,AU,iOS,Paid Search,Regular,0.515,10,1,0,Free,0.0
U01158,2026-01-04,IN,Android,App Store Browse,Power,0.864,16,1,0,Free,0.0
U01159,2025-10-10,US,iOS,Referral,Casual,0.199,6,0,0,Free,0.0
U01160,2025-10-02,US,Android,Paid Social,Casual,0.33,4,1,0,Free,0.0
U01161,2025-11-16,UK,iOS,Paid Social,Casual,0.215,7,1,0,Free,0.0
U01162,2025-10-31,DE,iOS,Influencer,Casual,0.221,10,1,0,Free,0.0
U01163,2026-01-04,US,iOS,Organic Search,Regular,0.485,17,1,0,Free,0.0
U01164,2025-11-06,US,Web,Influencer,Casual,0.195,13,1,0,Free,0.0
U01165,2025-11-04,CA,iOS,Organic Search,Casual,0.224,11,1,0,Free,0.0
U01166,2025-08-20,US,iOS,Referral,Casual,0.104,7,0,0,Free,0.0
U01167,2025-08-05,IN,iOS,Influencer,Casual,0.236,8,1,1,Monthly,7.99
U01168,2025-10-13,US,Android,Paid Social,Casual,0.22,7,1,0,Free,0.0
U01169,2026-01-31,UK,Web,Organic Search,Casual,0.297,13,1,1,Monthly,9.99
U01170,2026-01-16,AU,iOS,Influencer,Regular,0.575,13,1,0,Free,0.0
U01171,2025-11-24,CA,Web,Paid Social,Casual,0.208,10,1,1,Monthly,7.99
U01172,2025-11-25,CA,iOS,Paid Social,Regular,0.522,12,1,0,Free,0.0
U01173,2025-10-12,IN,Android,Paid Search,Casual,0.236,6,1,0,Free,0.0
U01174,2025-09-02,IN,iOS,Paid Social,Regular,0.639,8,1,0,Free,0.0
U01175,2025-08-02,AU,Android,Referral,Casual,0.201,8,0,0,Free,0.0
U01176,2025-10-02,US,Android,Organic Search,Casual,0.207,12,1,1,Monthly,7.99
U01177,2025-09-28,CA,Android,Paid Social,Regular,0.482,11,1,0,Free,0.0
U01178,2025-09-05,US,iOS,Influencer,Regular,0.461,11,1,1,Monthly,7.99
U01179,2025-09-17,AU,Android,Organic Search,Casual,0.268,11,1,0,Free,0.0
U01180,2025-08-05,UK,Web,Paid Social,Casual,0.262,5,1,0,Free,0.0
U01181,2025-11-20,US,iOS,Paid Search,Regular,0.627,10,1,0,Free,0.0
U01182,2026-01-18,US,Android,Influencer,Power,0.862,18,1,1,Monthly,9.99
U01183,2025-12-06,US,Android,Paid Search,Regular,0.694,14,1,1,Monthly,9.99
U01184,2025-10-22,UK,iOS,Influencer,Casual,0.246,9,1,0,Free,0.0
U01185,2025-10-17,US,Android,Organic Search,Casual,0.234,12,1,1,Monthly,9.99
U01186,2025-09-26,US,iOS,Paid Social,Casual,0.172,2,0,0,Free,0.0
U01187,2025-08-27,AU,Android,App Store Browse,Casual,0.292,21,1,0,Free,0.0
U01188,2025-11-19,IN,iOS,Influencer,Casual,0.257,9,1,0,Free,0.0
U01189,2025-11-13,US,iOS,Paid Search,Regular,0.589,17,1,0,Free,0.0
U01190,2025-08-02,US,Android,Paid Social,Casual,0.182,8,1,0,Free,0.0
U01191,2025-10-16,DE,Android,Paid Social,Regular,0.571,9,1,0,Free,0.0
U01192,2025-09-21,UK,Android,Organic Search,Regular,0.562,17,1,0,Free,0.0
U01193,2025-09-01,CA,Web,Influencer,Regular,0.558,24,1,1,Monthly,7.99
U01194,2025-12-08,US,iOS,Influencer,Casual,0.209,3,0,0,Free,0.0
U01195,2025-11-05,US,iOS,Paid Social,Casual,0.321,15,1,0,Free,0.0
U01196,2025-11-25,US,iOS,Organic Search,Casual,0.373,9,1,1,Monthly,9.99
U01197,2025-12-10,UK,iOS,Paid Social,Casual,0.183,6,1,0,Free,0.0
U01198,2026-01-28,US,Android,Organic Search,Casual,0.293,8,1,0,Free,0.0
U01199,2025-12-26,US,Android,Referral,Casual,0.077,6,1,0,Free,0.0
U01200,2025-11-23,UK,Android,Paid Search,Casual,0.29,11,1,0,Free,0.0
U01201,2026-01-09,DE,iOS,Organic Search,Casual,0.138,8,1,0,Free,0.0
U01202,2025-10-27,IN,iOS,Paid Search,Regular,0.519,13,1,0,Free,0.0
U01203,2026-01-29,US,Android,App Store Browse,Regular,0.471,13,1,0,Free,0.0
U01204,2025-12-19,US,iOS,Organic Search,Casual,0.237,6,1,0,Free,0.0
U01205,2025-11-28,US,iOS,Paid Social,Power,0.85,18,1,0,Free,0.0
U01206,2026-01-14,US,iOS,Paid Social,Casual,0.139,7,1,0,Free,0.0
U01207,2025-11-03,US,iOS,Organic Search,Casual,0.228,9,0,0,Free,0.0
U01208,2025-12-11,US,iOS,Paid Search,Regular,0.519,15,1,0,Free,0.0
U01209,2025-09-22,CA,Android,Paid Search,Casual,0.345,12,1,0,Free,0.0
U01210,2026-01-25,AU,iOS,Organic Search,Casual,0.276,13,1,0,Free,0.0
U01211,2025-11-23,DE,Android,Organic Search,Casual,0.179,9,0,0,Free,0.0
U01212,2025-12-22,US,Android,Influencer,Casual,0.222,5,1,0,Free,0.0
U01213,2025-10-24,US,Android,Paid Social,Regular,0.643,19,1,0,Free,0.0
U01214,2026-01-07,US,iOS,Paid Search,Casual,0.293,4,1,1,Monthly,7.99
U01215,2025-08-14,US,iOS,Paid Search,Casual,0.195,9,1,0,Free,0.0
U01216,2025-08-21,US,iOS,Influencer,Casual,0.234,6,1,0,Free,0.0
U01217,2025-11-02,US,iOS,Referral,Casual,0.236,7,1,0,Free,0.0
U01218,2025-12-13,IN,iOS,Influencer,Casual,0.218,4,1,0,Free,0.0
U01219,2025-12-27,US,Android,Paid Search,Regular,0.447,15,1,0,Free,0.0
U01220,2025-10-20,AU,iOS,Paid Social,Regular,0.509,13,1,0,Free,0.0
U01221,2025-11-28,US,iOS,Paid Social,Casual,0.333,9,0,0,Free,0.0
U01222,2025-11-10,US,iOS,Paid Social,Regular,0.527,12,1,0,Free,0.0
U01223,2026-01-24,US,Android,Paid Social,Casual,0.244,5,0,1,Monthly,12.99
U01224,2025-11-29,US,Android,Organic Search,Casual,0.258,8,1,0,Free,0.0
U01225,2025-10-16,US,Android,Paid Social,Casual,0.383,11,1,0,Free,0.0
U01226,2026-01-26,DE,Android,Paid Social,Casual,0.251,12,1,0,Free,0.0
U01227,2025-08-20,US,Android,Organic Search,Regular,0.616,14,1,0,Free,0.0
U01228,2026-01-29,US,Android,Organic Search,Power,0.764,36,1,0,Free,0.0
U01229,2025-08-29,CA,iOS,Referral,Casual,0.234,10,1,0,Free,0.0
U01230,2025-09-23,US,Android,Paid Search,Casual,0.251,8,1,0,Free,0.0
U01231,2025-12-30,CA,Android,Influencer,Casual,0.204,8,1,1,Monthly,9.99
U01232,2025-12-14,US,iOS,Paid Search,Casual,0.238,10,1,0,Free,0.0
U01233,2026-01-26,IN,Android,Influencer,Casual,0.303,8,1,0,Free,0.0
U01234,2025-12-16,US,Android,Referral,Power,0.752,19,1,0,Free,0.0
U01235,2025-11-26,US,Android,Organic Search,Regular,0.55,6,1,0,Free,0.0
U01236,2025-10-03,UK,iOS,App Store Browse,Power,0.843,19,1,0,Free,0.0
U01237,2025-08-01,AU,Android,Organic Search,Casual,0.201,5,1,1,Monthly,7.99
U01238,2025-08-23,US,Android,Paid Search,Casual,0.316,11,1,1,Monthly,12.99
U01239,2025-09-24,CA,iOS,Referral,Casual,0.254,9,1,1,Monthly,7.99
U01240,2025-08-08,US,iOS,Paid Social,Power,0.79,14,1,0,Free,0.0
U01241,2025-11-02,US,iOS,Paid Search,Casual,0.13,7,0,0,Free,0.0
U01242,2025-12-22,US,iOS,Paid Social,Casual,0.228,6,1,0,Free,0.0
U01243,2026-01-25,UK,Web,Organic Search,Casual,0.272,18,1,0,Free,0.0
U01244,2025-10-30,US,Android,Organic Search,Regular,0.655,14,1,1,Monthly,7.99
U01245,2026-01-09,UK,iOS,Organic Search,Regular,0.584,14,1,1,Monthly,7.99
U01246,2026-01-29,US,iOS,Organic Search,Regular,0.618,24,1,0,Free,0.0
U01247,2026-01-06,AU,Web,Paid Search,Casual,0.177,2,1,0,Free,0.0
U01248,2025-10-25,IN,iOS,Paid Search,Regular,0.542,16,1,1,Monthly,7.99
U01249,2025-09-29,US,Android,Paid Social,Casual,0.323,6,1,0,Free,0.0
U01250,2026-01-27,US,iOS,Referral,Casual,0.197,11,1,0,Free,0.0
U01251,2025-09-14,US,iOS,Organic Search,Casual,0.308,14,0,0,Free,0.0
U01252,2025-10-15,AU,Android,Organic Search,Casual,0.294,6,1,1,Monthly,9.99
U01253,2025-08-14,US,iOS,Referral,Casual,0.266,6,0,0,Free,0.0
U01254,2025-12-25,US,Android,App Store Browse,Power,0.78,19,1,0,Free,0.0
U01255,2025-11-28,US,iOS,Paid Social,Casual,0.191,5,0,0,Free,0.0
U01256,2025-08-16,IN,Android,Organic Search,Casual,0.357,18,1,0,Free,0.0
U01257,2025-09-10,US,Android,Referral,Regular,0.588,10,1,0,Free,0.0
U01258,2025-11-11,US,Android,Influencer,Regular,0.57,10,1,1,Monthly,9.99
U01259,2025-11-08,DE,iOS,Paid Social,Casual,0.225,8,1,0,Free,0.0
U01260,2025-12-26,US,Android,Organic Search,Casual,0.252,12,1,0,Free,0.0
U01261,2025-09-18,IN,Web,Organic Search,Casual,0.26,2,0,0,Free,0.0
U01262,2026-01-18,US,iOS,Paid Search,Casual,0.274,11,1,0,Free,0.0
